txid,timestamp,datetime_utc,src_ip,geo_country,asn,volume_usd,fee_btc,detected_pattern,confidence_score,chain_hops,mix_pool_size,evidence_details
aa3cacbed9fcd0d7830cb842011cc16fa05937c5ee3b721d01d5d4a6be93e92c,1641057414,2022-01-01 17:16:54,182.72.143.135,IN,AS9498 BHARTI Airtel Ltd.,1665.69,6.945e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
54294040f5bac4e2b7223ec8e65fdc682b41e3e1acfcb21c84c5b003de265f15,1641066354,2022-01-01 19:45:54,217.182.1.172,FR,AS16276 OVH SAS,6149.51,0.00019875,NONE,0.0,0,0,No overt structural laundering pattern observed.
43cc998a9958da32ea076fb732e997295fc3a2c55a3bd5df488c2e4f236e70c9,1641071586,2022-01-01 21:13:06,35.160.19.60,US,"AS16509 Amazon.com, Inc. (AWS)",9765.35,0.00010931,NONE,0.0,0,0,No overt structural laundering pattern observed.
4230670b2e1bf5673f0a01cc874ece60707b3c4ebc62591a32907917d61640b4,1641159878,2022-01-02 21:44:38,34.65.106.203,US,AS15169 Google LLC,3420.94,1.723e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
e645829c9566753c91f29b4d6d5aef77fff436087ee53e14e776a8edf87edb00,1641162145,2022-01-02 22:22:25,149.202.220.3,FR,AS16276 OVH SAS,38370.86,0.00152,COINJOIN_MIXING,0.95,1,8,CoinJoin/Mixing detected: 8 inputs mixed into 16 outputs. Anonymity set of 8 participants with equal denomination of 0.05 BTC.
b55f5e431706273d9504dd5b47d4d99cceba43ac543edc5ecc1ad6dae30aedcb,1641163819,2022-01-02 22:50:19,149.28.224.219,JP,AS20473 The Constant Company (Vultr),2697.1,0.00010651,NONE,0.0,0,0,No overt structural laundering pattern observed.
b2aeda84f3d1d0e4c69944f1ce288289271f3d2aa6eac4bd17f420129396d3a3,1641166856,2022-01-02 23:40:56,51.15.92.174,FR,AS12876 SCALEWAY S.A.S.,3805.84,3.975e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
e1f4c4dec4939d4be9e647192f6d6d1d28e8789f109a1477bb82bb7fcefe8048,1641175089,2022-01-03 01:58:09,35.160.235.53,US,"AS16509 Amazon.com, Inc. (AWS)",383040.36,0.01824,COINJOIN_MIXING,0.95,1,6,CoinJoin/Mixing detected: 6 inputs mixed into 12 outputs. Anonymity set of 6 participants with equal denomination of 1.0 BTC.
62640394e71790a22852866eee0b733eeb622b243185821e5fc9125c9b95a246,1641183588,2022-01-03 04:19:48,47.74.135.62,SG,AS37963 Alibaba Cloud,10157.23,0.00019082,NONE,0.0,0,0,No overt structural laundering pattern observed.
624483fb8cb1aa05f40184273c24401c45d7d5fa2b6a420c2d807af7bb3457a5,1641220468,2022-01-03 14:34:28,3.80.230.40,US,"AS16509 Amazon.com, Inc. (AWS)",1866.75,5.799e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
68f84300d2b247102549d7de74ccd01dd8e0a4d2ff18e1ee664704f8325e5934,1641263104,2022-01-04 02:25:04,159.65.36.169,US,"AS14061 DigitalOcean, LLC",7121.26,0.00017259,NONE,0.0,0,0,No overt structural laundering pattern observed.
8eaa72294d2c8bb1e41be15ada007ea4e8ff7968d41c2bbc518ba56e28f491f5,1641345554,2022-01-05 01:19:14,167.99.6.210,US,"AS14061 DigitalOcean, LLC",1637.79,0.0001438,NONE,0.0,0,0,No overt structural laundering pattern observed.
c2b4d1cb92ce8b86af819be511d2e0431b1676842e4d83be3c3304a0e460c4eb,1641346049,2022-01-05 01:27:29,95.173.131.189,RU,AS2500 PJSC Rostelecom,15726.57,0.000191,NONE,0.0,0,0,No overt structural laundering pattern observed.
5a26dcb0039e24f968b95b5f3f0c69daf83de4571ff59addac335999e588e032,1641596693,2022-01-07 23:04:53,217.182.248.238,FR,AS16276 OVH SAS,21845.76,1.855e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
aaefc22e38639042ee89c3d4f49fab4dc3bfb3001ea73e376d750ae97f138118,1641612199,2022-01-08 03:23:19,163.172.17.100,FR,AS12876 SCALEWAY S.A.S.,5301.64,6.952e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
9fbd89fc79d8f5f27d4ff01597c2d563bbe9f63c298e2a4b224f03bc3c7f9306,1641687071,2022-01-09 00:11:11,65.21.214.224,DE,AS24940 Hetzner Online GmbH,2268.12,0.00013908,NONE,0.0,0,0,No overt structural laundering pattern observed.
e2618c648ce50470db01461a79688cacff7e0412a3e7df0ea6b8b19048431ad2,1641698659,2022-01-09 03:24:19,198.41.160.152,US,"AS13335 Cloudflare, Inc.",4219.34,0.00014321,NONE,0.0,0,0,No overt structural laundering pattern observed.
0446850273defa8b0589c4a656c001bd46cd2e79ed1f0cc89d6a9353f8946695,1641706208,2022-01-09 05:30:08,134.209.192.196,US,"AS14061 DigitalOcean, LLC",4338.12,0.00014792,NONE,0.0,0,0,No overt structural laundering pattern observed.
ef3c40e2776dfb2b37d47389acfa018d3396fb59b4f2b32884a59685f222b3d1,1641715848,2022-01-09 08:10:48,185.182.162.50,NL,AS49981 WorldStream B.V.,10462.45,0.00012509,NONE,0.0,0,0,No overt structural laundering pattern observed.
7d78f7e7dbdbb5bfe969349800a1feba3c59fc9578134e2b5770bbe7e91a7d1d,1641760579,2022-01-09 20:36:19,149.28.222.76,JP,AS20473 The Constant Company (Vultr),2406.15,0.00016819,NONE,0.0,0,0,No overt structural laundering pattern observed.
7a6ac8b8d8027a29713a14a0f5751340e690f11cece5d2ab54e750f6f8e1aa3b,1641768870,2022-01-09 22:54:30,88.198.253.87,DE,AS24940 Hetzner Online GmbH,23426.88,9.972e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
43cc5cf8e91cba4a06d26a38cbd1edf0a8bcc6ac1e82ff4b577d4c98b7c4038c,1641777373,2022-01-10 01:16:13,34.120.14.102,US,AS15169 Google LLC,2398.72,0.00015572,NONE,0.0,0,0,No overt structural laundering pattern observed.
842bb84a12c774f56643ae3839716488a7864f8076a3675ea852204c2a98fefe,1641811510,2022-01-10 10:45:10,35.160.113.231,US,"AS16509 Amazon.com, Inc. (AWS)",1367.45,6.845e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
248729b8f52f28268da23da5d80b90cc6886b20e1dac21bff2972bb6fd086a3d,1641820234,2022-01-10 13:10:34,35.160.216.54,US,"AS16509 Amazon.com, Inc. (AWS)",16680.77,8.431e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
87872d85554bb106c428d88744c0ccd74ff865f83d81d2e3c8a338ff7a870263,1641909404,2022-01-11 13:56:44,172.67.91.82,US,"AS13335 Cloudflare, Inc.",3302.6,0.00012093,NONE,0.0,0,0,No overt structural laundering pattern observed.
de486e379e2764cabda38f8c2cdad60e0ec55b0309695e4ffa02e3ed9c828724,1641964288,2022-01-12 05:11:28,45.76.47.79,JP,AS20473 The Constant Company (Vultr),18363.34,0.00011584,NONE,0.0,0,0,No overt structural laundering pattern observed.
b44f67569b07d6a61f3e6a61b49987368b6fb2cbeb7b4435cdb974d50a00269e,1641964734,2022-01-12 05:18:54,88.198.143.18,DE,AS24940 Hetzner Online GmbH,9544.3,0.00012324,NONE,0.0,0,0,No overt structural laundering pattern observed.
06cbb2c343496fbaefff967d8e457874bafe023bb7d3c39a6e5bf5b56c2a1daf,1641996793,2022-01-12 14:13:13,35.160.50.16,US,"AS16509 Amazon.com, Inc. (AWS)",4747.53,0.00013343,NONE,0.0,0,0,No overt structural laundering pattern observed.
7988b8a274bba18e0614e1febd26573af67861aa077ebca2e676d5eb96adff12,1642012060,2022-01-12 18:27:40,134.209.74.82,US,"AS14061 DigitalOcean, LLC",6599.4,0.00017703,NONE,0.0,0,0,No overt structural laundering pattern observed.
125b9feacca0935189d5fe508bc7a836d5136b6a3b28864927ebef2958bbc407,1642026926,2022-01-12 22:35:26,65.21.12.150,DE,AS24940 Hetzner Online GmbH,2887.68,0.00015288,NONE,0.0,0,0,No overt structural laundering pattern observed.
5f72dbbb82e8b8e9a321b51966220f3bf2e21d9717b2c8ca015d4eec1281447c,1642042492,2022-01-13 02:54:52,108.61.9.225,JP,AS20473 The Constant Company (Vultr),2517025.1,9.875e-05,PEELING_CHAIN,0.99,7,0,"Peeling Chain detected: Hop 1 of 7-hop continuous layering chain. Originated at wallet bc1qmppknugk..., routing funds through change hops."
3742b97b5da52a9ea28cf207e4de867a49224c85d5ec131c6fae1aa4caa0aee4,1642043802,2022-01-13 03:16:42,108.61.9.225,JP,AS20473 The Constant Company (Vultr),2509929.21,6.66e-05,PEELING_CHAIN,0.99,7,0,"Peeling Chain detected: Hop 2 of 7-hop continuous layering chain. Originated at wallet bc1qmppknugk..., routing funds through change hops."
83abf3ca2fb95cc162d587564dbeaceaa8bb1a6871dad2b5056e4d36f8d52f0b,1642045367,2022-01-13 03:42:47,108.61.9.225,JP,AS20473 The Constant Company (Vultr),2492744.15,0.00012477,PEELING_CHAIN,0.99,7,0,"Peeling Chain detected: Hop 3 of 7-hop continuous layering chain. Originated at wallet bc1qmppknugk..., routing funds through change hops."
aaffe14990012ff469d7b49cd82ad78edb18e76222ff8606f19163b6f523dc04,1642047645,2022-01-13 04:20:45,108.61.9.225,JP,AS20473 The Constant Company (Vultr),2479017.34,6.851e-05,PEELING_CHAIN,0.99,7,0,"Peeling Chain detected: Hop 4 of 7-hop continuous layering chain. Originated at wallet bc1qmppknugk..., routing funds through change hops."
8cee17861dc88575b96e5fd826f30ae78e027c45d2247ee61eb0faa0d94edb7b,1642049438,2022-01-13 04:50:38,149.28.196.11,JP,AS20473 The Constant Company (Vultr),7746.9,8.611e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
99d79374fb57d767a5815a014ff53311e745c864151fc84dcba47e5038939887,1642049519,2022-01-13 04:51:59,108.61.9.225,JP,AS20473 The Constant Company (Vultr),2470822.75,4.103e-05,PEELING_CHAIN,0.99,7,0,"Peeling Chain detected: Hop 5 of 7-hop continuous layering chain. Originated at wallet bc1qmppknugk..., routing funds through change hops."
2d26ba88bc7937ebdd83721c18e3db062fab1e02666633887eecea40c00230d6,1642052024,2022-01-13 05:33:44,47.74.75.93,SG,AS37963 Alibaba Cloud,2463195.07,0.00013068,PEELING_CHAIN,0.99,7,0,"Peeling Chain detected: Hop 6 of 7-hop continuous layering chain. Originated at wallet bc1qmppknugk..., routing funds through change hops."
6c372368d3357d6210c4dee8bf3911f8489c880d9d5db6170adf2b422b2f67c0,1642054156,2022-01-13 06:09:16,47.74.75.93,SG,AS37963 Alibaba Cloud,2454315.82,0.00014101,PEELING_CHAIN,0.99,7,0,"Peeling Chain detected: Hop 7 of 7-hop continuous layering chain. Originated at wallet bc1qmppknugk..., routing funds through change hops."
e3f7f8080f85e17e04b94166d263a94c5f2c342d4cfe2fa4979663bf5c91261a,1642102717,2022-01-13 19:38:37,54.210.186.132,US,"AS16509 Amazon.com, Inc. (AWS)",4642.3,0.00013658,NONE,0.0,0,0,No overt structural laundering pattern observed.
0f3fa824f57630d23590a834456c29f1e7bb859458e3fae64cec0b3dec436ca1,1642126621,2022-01-14 02:17:01,40.114.124.41,US,AS8075 Microsoft Corporation,10593.17,9.453e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
2ab67ad857f740e0ee5afef0b330ec20207e45d4d3e8503af12cfc7b5328e9dc,1642197008,2022-01-14 21:50:08,35.160.31.162,US,"AS16509 Amazon.com, Inc. (AWS)",10217.91,2.193e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
4477b26057d24fa2dbc60a7b37ca59cc824fce5b07b7d6753332c2a3b56fa3d1,1642290713,2022-01-15 23:51:53,54.210.204.19,US,"AS16509 Amazon.com, Inc. (AWS)",922.57,0.00011878,NONE,0.0,0,0,No overt structural laundering pattern observed.
6a70360b6cd272421bb82066e5888642d184762d4fae00bc843241ad0af14213,1642322591,2022-01-16 08:43:11,217.80.191.223,DE,AS3320 Deutsche Telekom AG,17838.67,2.965e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
e2a83205f46a9c93a13837ac793435ce16ae65898f1bf779f5bb42c2f532e1b8,1642327099,2022-01-16 09:58:19,40.114.129.140,US,AS8075 Microsoft Corporation,8692.7,9.458e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
d63555d93f9ec51e493e29478a6965e49b012c482876cf363d5549dbe7466ecd,1642349568,2022-01-16 16:12:48,136.243.203.112,DE,AS24940 Hetzner Online GmbH,884.29,3.753e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
27d8a9900da77fb1fe629c8565fb13249f3a175504b8ba601d493b7cc5832f94,1642375278,2022-01-16 23:21:18,217.182.115.166,FR,AS16276 OVH SAS,3448.31,6.063e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
e013f9713efc28961269bbf3ba8e52f73f27af513f68f7f8efc73e2acc58f128,1642386918,2022-01-17 02:35:18,95.173.165.88,RU,AS2500 PJSC Rostelecom,1964.9,0.00014455,NONE,0.0,0,0,No overt structural laundering pattern observed.
64143d2400471be11dc98e1cad94fe12dffce644db0064cd3f6400528b13a631,1642404970,2022-01-17 07:36:10,88.198.213.86,DE,AS24940 Hetzner Online GmbH,2475.05,0.00012224,NONE,0.0,0,0,No overt structural laundering pattern observed.
dc18c2d586c0a75629d29f1f53bcef83c6e9d981c302ad95878d6602aa9c71a7,1642406183,2022-01-17 07:56:23,217.182.165.197,FR,AS16276 OVH SAS,3430.16,0.00011815,NONE,0.0,0,0,No overt structural laundering pattern observed.
5c25d457546e2ebe5f4abadbbada5f5c9470c6dd231b7454e4afa7c265f815f7,1642408577,2022-01-17 08:36:17,84.134.241.206,DE,AS3320 Deutsche Telekom AG,4802.15,8.252e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
b5f73d1cda20a2365bf61b531853bafa02ce71b183f4c9b00e9d60aa11e6c1e8,1642422372,2022-01-17 12:26:12,81.134.103.155,GB,AS2856 British Telecommunications,6593.6,0.0001308,NONE,0.0,0,0,No overt structural laundering pattern observed.
a31071300241ca8a9a9a8f72275696d73365c9bfee2ffe2be19cb9ba31deb7dc,1642438762,2022-01-17 16:59:22,54.210.5.79,US,"AS16509 Amazon.com, Inc. (AWS)",9032.07,7.671e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
473c37754cee294cfc67c00289b89fcc3992f4a481c8990f5d1ba0197f226370,1642483484,2022-01-18 05:24:44,45.76.244.149,JP,AS20473 The Constant Company (Vultr),2793.11,3.82e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
9762c991d75c46a27ee5f959f5d9162bd64d195ecaf3eeca476e7206056b6c89,1642493088,2022-01-18 08:04:48,212.48.214.81,RU,AS2500 PJSC Rostelecom,3946.65,0.00018006,NONE,0.0,0,0,No overt structural laundering pattern observed.
992b9941476099c17b4a11da859597eaea0c2397bedb8ba9943a7e5ab1c34381,1642493432,2022-01-18 08:10:32,47.241.93.92,SG,AS37963 Alibaba Cloud,18629.8,0.000142,NONE,0.0,0,0,No overt structural laundering pattern observed.
1b37c70accd166bffa7385012ff8075ec6eea4589bad2896323fa5910248300b,1642520355,2022-01-18 15:39:15,34.120.25.173,US,AS15169 Google LLC,20441.5,0.00012696,NONE,0.0,0,0,No overt structural laundering pattern observed.
733eaa6e76ea98b3f7f4f1d3ca1c187391fb088d16a5f34114cf966bde1886b5,1642521048,2022-01-18 15:50:48,34.65.30.99,US,AS15169 Google LLC,794.23,1.608e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
9ade378cbb2a97a80ac1f379211f125dfa18374f13e2e87065005ccf90262e56,1642528923,2022-01-18 18:02:03,35.160.241.237,US,"AS16509 Amazon.com, Inc. (AWS)",14583.36,0.00018893,NONE,0.0,0,0,No overt structural laundering pattern observed.
fae698d48037ceaca736c802f1aa2ef7118b23b9283b37b07a4d4f82001ac68f,1642529861,2022-01-18 18:17:41,3.80.237.14,US,"AS16509 Amazon.com, Inc. (AWS)",11085.46,0.00017389,NONE,0.0,0,0,No overt structural laundering pattern observed.
f001cf7056eabcd341d2a194c48e7e55f7094ce70a0fec6b2af79cdeafd1f0d5,1642597888,2022-01-19 13:11:28,47.241.151.238,SG,AS37963 Alibaba Cloud,8704.42,8.735e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
baf9727d5f0daa8d2233770a7e0a8b6558f075fcc01c0feec418d1a556e737c8,1642610860,2022-01-19 16:47:40,217.182.162.110,FR,AS16276 OVH SAS,1213.22,0.00016376,NONE,0.0,0,0,No overt structural laundering pattern observed.
a7968ced005d1461efe62a1a481eda247638a8e65e2a34b2f3681b38192a2d1c,1642630901,2022-01-19 22:21:41,198.41.53.57,US,"AS13335 Cloudflare, Inc.",2518.5,5.647e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
0ecceb8e755a40e9b58202297fab83ba83c02588a58d9ea12407e57b7f6e7f43,1642631632,2022-01-19 22:33:52,88.198.5.162,DE,AS24940 Hetzner Online GmbH,76118.7,0.0001572,NONE,0.0,0,0,No overt structural laundering pattern observed.
eaf89557e264433d783174bec346fa0f6a1b49dc73516e79143ff1fab47ba8fe,1642641965,2022-01-20 01:26:05,35.160.172.253,US,"AS16509 Amazon.com, Inc. (AWS)",41741.43,0.00014787,NONE,0.0,0,0,No overt structural laundering pattern observed.
22f473c6cf3fbfc740ae7d76cf3314f469b83417b8c3c804e864d1c87afd6008,1642652468,2022-01-20 04:21:08,134.209.42.150,US,"AS14061 DigitalOcean, LLC",27324.11,0.00013593,NONE,0.0,0,0,No overt structural laundering pattern observed.
d8357c320626e43e0bcf11a812c0dd639219f25781dad29e2bd55d55d5618dbd,1642689795,2022-01-20 14:43:15,3.80.171.175,US,"AS16509 Amazon.com, Inc. (AWS)",9433.07,8.399e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
d996deac015bc8606ca5ed90cbd36c68734903900f06a5819f97610782c676ed,1642698167,2022-01-20 17:02:47,8.219.135.78,SG,AS37963 Alibaba Cloud,929.23,4.883e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
29e9dc5d9aee0128cb6a5d031c26f32ebce4b9587179a3526c82e5ea15d36854,1642712503,2022-01-20 21:01:43,54.210.53.17,US,"AS16509 Amazon.com, Inc. (AWS)",13868.98,0.00016816,NONE,0.0,0,0,No overt structural laundering pattern observed.
7bfce68f1841ff51836f746ae425198d1d030b9e991171d56a4d71f3a9378ee8,1642720335,2022-01-20 23:12:15,198.41.64.231,US,"AS13335 Cloudflare, Inc.",5627.19,0.00017102,NONE,0.0,0,0,No overt structural laundering pattern observed.
f7b74e6bd0fda64729189473dcf62b9625fd8204cdc1d5fca30f417eb7c11a4e,1642760675,2022-01-21 10:24:35,149.202.102.28,FR,AS16276 OVH SAS,25174.54,0.00017175,NONE,0.0,0,0,No overt structural laundering pattern observed.
fa531653bc19fe90fce961b35167189667f96d16c8977af8bf73955396eceb5a,1642767415,2022-01-21 12:16:55,54.210.61.17,US,"AS16509 Amazon.com, Inc. (AWS)",1222.17,0.00016334,NONE,0.0,0,0,No overt structural laundering pattern observed.
7c1925aaf678979fed7e42bbf3f803ae65909156f0cb42e8f72404a8c9946d17,1642893808,2022-01-22 23:23:28,34.120.207.31,US,AS15169 Google LLC,45119.79,4.742e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
6f780bc4707d4ca329dd518a0367c883a5d29d3bae808f3467e5dae1b0f0198c,1642957616,2022-01-23 17:06:56,108.61.221.79,JP,AS20473 The Constant Company (Vultr),957.14,2.622e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
447517b7ce5a81b490be0de5754311aace4237af0de3e404176927cf58c22620,1642966107,2022-01-23 19:28:27,88.198.153.209,DE,AS24940 Hetzner Online GmbH,7716.88,0.00014605,NONE,0.0,0,0,No overt structural laundering pattern observed.
389eef3fdb54c2b264f0cfc1e55a3d056cf4cbbbb394c91fe0de61f7c57cf90d,1642989645,2022-01-24 02:00:45,81.134.169.60,GB,AS2856 British Telecommunications,3748.39,0.00015139,NONE,0.0,0,0,No overt structural laundering pattern observed.
e575effeb9da4b8e92fc1ec3f82000d29799fdaaf3f5b8cc262245b71138fadd,1642998346,2022-01-24 04:25:46,20.42.13.216,US,AS8075 Microsoft Corporation,5248.7,0.00012651,NONE,0.0,0,0,No overt structural laundering pattern observed.
afd7e0cce321ddd21b82d29bb124eabaf72ae51457db498e82138588939ebc0b,1643007041,2022-01-24 06:50:41,217.182.174.7,FR,AS16276 OVH SAS,6562.08,2.33e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
4f600bc8c8b39facd977748bc0edbeb3f51954ef6eeedfc3735d403752178422,1643065932,2022-01-24 23:12:12,212.47.51.62,FR,AS12876 SCALEWAY S.A.S.,2080.05,0.00018173,NONE,0.0,0,0,No overt structural laundering pattern observed.
a4e2eb673f04ff005d331ac3a0e7481092350655a38812970557b29346b34445,1643079124,2022-01-25 02:52:04,149.202.21.35,FR,AS16276 OVH SAS,26977.35,0.00019416,NONE,0.0,0,0,No overt structural laundering pattern observed.
199fa2a73070b9bb5a8fa6221b3f13a26d46fe05cfa41a866101f670ea4b21fb,1643110018,2022-01-25 11:26:58,65.21.14.128,DE,AS24940 Hetzner Online GmbH,6168.55,6.975e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
15a3b952f849d256a438721a766e57a40147b541bb70d66674f275c2179e4970,1643148290,2022-01-25 22:04:50,35.160.171.112,US,"AS16509 Amazon.com, Inc. (AWS)",193927.19,0.00869,COINJOIN_MIXING,0.95,1,11,CoinJoin/Mixing detected: 11 inputs mixed into 22 outputs. Anonymity set of 11 participants with equal denomination of 0.25 BTC.
a82f918bef462d6f26905a47a037e1b5db5f5172864671a106a00e6c7ec60585,1643156958,2022-01-26 00:29:18,3.80.191.172,US,"AS16509 Amazon.com, Inc. (AWS)",1704.11,0.00014716,NONE,0.0,0,0,No overt structural laundering pattern observed.
87ca7b239803c0d578d9ee88147e73867e4479412834dba064744741769f42b4,1643163262,2022-01-26 02:14:22,35.160.101.182,US,"AS16509 Amazon.com, Inc. (AWS)",576.38,0.00018805,NONE,0.0,0,0,No overt structural laundering pattern observed.
f0c257b1fc7ce4e9e86392b36f6ceb513b7b35199393c493a512bb1f27456b76,1643259505,2022-01-27 04:58:25,35.160.64.109,US,"AS16509 Amazon.com, Inc. (AWS)",54063.55,1.013e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
0b15b73d68a3f50d9e432eced3cf86e1bd45c6cbc8abcfd03f53f09746295d01,1643289413,2022-01-27 13:16:53,172.67.121.54,US,"AS13335 Cloudflare, Inc.",7495.05,0.00016406,NONE,0.0,0,0,No overt structural laundering pattern observed.
36d2aa7d6eeb802183e442f9f31072d587504711c175c64a50c286ba361c6478,1643298029,2022-01-27 15:40:29,65.21.251.244,DE,AS24940 Hetzner Online GmbH,3240.04,0.00010031,NONE,0.0,0,0,No overt structural laundering pattern observed.
c52d64797ef7d13472f268e9eefce18e6a5cb5d624195c4ef5a407cc30870b55,1643348684,2022-01-28 05:44:44,51.15.43.16,FR,AS12876 SCALEWAY S.A.S.,7706.37,7.362e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
a3aedd3fe96a373ff7774a6090d22bdf8bb1c001c3dca9fc110e3d6360b1c63e,1643372664,2022-01-28 12:24:24,35.160.58.173,US,"AS16509 Amazon.com, Inc. (AWS)",3371.8,3.392e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
64548d49ed2f78de7ebe2d05e96c2a1053dc88dfb17628082430aef57891dae3,1643375260,2022-01-28 13:07:40,51.15.87.85,FR,AS12876 SCALEWAY S.A.S.,1475.95,2.039e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
1bc86338bcd81eaf544f4b1ea1fb7dd7fd41dfc009cb07c334c05451b0e9c170,1643375964,2022-01-28 13:19:24,3.80.81.82,US,"AS16509 Amazon.com, Inc. (AWS)",7546.46,8.889e-05,NONE,0.0,0,0,No overt structural laundering pattern observed.
012e6ca24ae669e5239195c37b7bff5404cbe500ee2d749f79b6613c5baf31da,1643378175,2022-01-28 13:56:15,35.230.139.42,US,AS15169 Google LLC,929824.55,4.214e-05,PEELING_CHAIN,0.97,6,0,"Peeling Chain detected: Hop 1 of 6-hop continuous layering chain. Originated at wallet 3saNTEhhwjxM..., routing funds through change hops."
