txid,timestamp,datetime_utc,src_ip,dst_ip,src_port,dst_port,geo_country,asn,script_type,input_addresses,output_addresses,input_amounts,output_amounts,input_count,output_count,total_input_btc,total_output_btc,fee_btc,btc_price_usd,volume_usd,fee_usd,pattern_label
55f2d5c9c73d9eac2fdc581acdc6152d62182a5e580082f20fe2c642488b3c48,1645236894,2022-02-19 02:14:54,54.210.225.38,34.120.171.248,53192,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2PKH,"[""1iXZUd4jLDbds6ZMhiYPxvammkx"", ""197eoJdMzoUkECokDCaMoa5yvEZnY"", ""1N4aqMpJ6Vs6uNScSp64azDZ3TK5dAW""]","[""bc1qtasv0z9a8j6rtppwwxzk0pkh26w75cd6z4ptr8"", ""17yqwEyMMHqKktZikUqvCgcki2yTxrH""]","[0.026027, 0.022936, 0.026026]","[0.039121, 0.035679]",3,2,0.074989,0.0748,0.00018918,53737.82,4019.59,10.1661,NORMAL
b655ab6d023dde18879cd10ec6688e489dfe104189aa0c56efc24e93f7a0c1e9,1645241746,2022-02-19 03:35:46,35.230.186.177,136.243.227.12,47912,8333,US,AS15169 Google LLC,P2PKH,"[""1pKkMjAT1Et3rhAgDHCPbUx2d8S""]","[""1h4NWMU8Qar5ZNd2UnL31vwHwZ4Lwb"", ""1kG2vECYVKSGRCzUc6xc8VEN5vp79A""]",[0.052347],"[0.030027, 0.022205]",1,2,0.052347,0.052232,0.00011506,53718.21,2805.81,6.1808,NORMAL
2d7360c1c325446f0db34c5b386cc24a8ec0c4fae3f538529545ca0aaa8d8cd6,1645242077,2022-02-19 03:41:17,122.160.235.149,49.32.40.25,23380,8333,IN,AS9498 BHARTI Airtel Ltd.,P2WPKH,"[""bc1qweg79ftpcd2mktfnjssfz0de896zf7zlpspjxc"", ""bc1qpkp67rnqqzkmqk76hgm04y0qyyhhuhkaqgn4nv""]","[""bc1qp0lx6hwhauhup2qtastzmhws8x8vpfhpjs87nl""]","[0.01829, 0.016266]",[0.03453848],2,1,0.034556,0.03453848,1.752e-05,53754.25,1856.59,0.9418,NORMAL
db0930ac2ae338522683343ce9cc96913422cbf7f1558c21118265828be0ee5c,1645285628,2022-02-19 15:47:08,88.198.197.85,47.74.161.54,38104,8333,DE,AS24940 Hetzner Online GmbH,P2WPKH,"[""bc1qq0gu52qqsqzy826vvjrvwpeh29laqchlyp97vc""]","[""3MUfQFvyaytHbUf9edP678q3eyzmx"", ""bc1qm3s93j3mt98lp3kxprzrlkg7zrwldlkyrn89ww""]",[0.014939],"[0.005327, 0.009413]",1,2,0.014939,0.01474,0.00019891,53639.67,790.65,10.6695,NORMAL
834aedc272544158e369c2eea764531a4d32bbf6025199185269d1ebd12670c8,1645365462,2022-02-20 13:57:42,52.170.218.211,3.80.26.8,55393,8333,US,AS8075 Microsoft Corporation,P2PKH,"[""1os6LvM5WQp6DwiRBCdxeq3btKWdx4D"", ""156zfLrDC5b3vSFzHG988mNYjHCW"", ""1rfichEHpbAmcnuRerMhQvAKEiJekSPzS""]","[""1PFyNyRmunecL86Zwwzhrt9RpThM2hB7NB"", ""1VGUN3eWzjFVJ9RMz5rmjyeJtQwa1""]","[0.027999, 0.028497, 0.02787]","[0.033223, 0.051038]",3,2,0.084366,0.084261,0.0001048,53520.12,4509.66,5.6089,NORMAL
8a11c056a4d5d4bb8da4334d4f6647fc42c3a2f07ba7a781093e6eb60718cc47,1645367937,2022-02-20 14:38:57,65.21.75.150,54.210.205.66,50499,8333,DE,AS24940 Hetzner Online GmbH,P2WPKH,"[""bc1qn7ggvys6jfzfqueklmeak9dnwj3auc2wec60um"", ""bc1qqskll67srskpe2k989khm4tfa8vefsq3m77wv0""]","[""bc1pac2cvxs9w5zvu59nytpyypcllw65t0ana68844j7vnqq8yrkf92sp7m67c"", ""bc1qxccjkv0vawd8zunuepv9z7uavh006s93n927h7""]","[0.097808, 0.100079]","[0.063572, 0.134155]",2,2,0.197887,0.197727,0.00015965,53539.02,10586.11,8.5475,NORMAL
4399a1942dd9b72073688b728cf5cee3d908ec71e29f4d5b23eaf5bc5246b8d0,1645379313,2022-02-20 17:48:33,34.120.208.27,134.209.97.239,36658,8333,US,AS15169 Google LLC,Taproot,"[""bc1p02tvmxpu5l8wmld05lmq44fgfn78c649glezdymcykc39uzszmc4fez3p3""]","[""bc1qqj0cacqscl4chjfzewkrpdt0p2y5rwycusrlu2"", ""bc1ph2d3kttgytt2mzgslllaw8v0egccm8ju7cd5tw06wwwxrqy40d7dgjv4d8""]",[0.065896],"[0.043353, 0.022525]",1,2,0.065896,0.065878,1.8e-05,53500.59,3524.51,0.963,NORMAL
8c3b307f5526817e722232c87911f4058d72d7eb9782b0b4a469ee366dc62b0e,1645431965,2022-02-21 08:26:05,88.198.90.41,178.64.19.188,27238,8333,DE,AS24940 Hetzner Online GmbH,Taproot,"[""bc1p7ys7eugh859q29uprl7h52cu2pn6d3xas0jslvt3mmmdlhecw8e5065wwp""]","[""bc1qp2w6z8s9v3h8dmh9ylncme6huf3usm4qat5edf"", ""bc1phkw2tss2jthm5a7ewsyqucft5w07z5q7e9sv9s3jesznvsdcwf5ru0edcq""]",[0.026519],"[0.017947, 0.008502]",1,2,0.026519,0.026449,7.034e-05,53412.34,1412.7,3.757,NORMAL
0b161d5f423589f0d443c546f9287307a83e311e87c3eb780ecdebaef6370e96,1645434171,2022-02-21 09:02:51,88.198.200.148,81.134.171.182,19264,8333,DE,AS24940 Hetzner Online GmbH,P2SH,"[""35anxrFgGS8XRzTfvCFEz39sQ3KCwm4nDq""]","[""bc1p97z7q6a64gzcczlgrzh6n9d9jtnx4sxmx4mvnrsdpnspp38zngeaxrhj0y"", ""3jajKLu6knQgcwueBbR3haPj7wdgt3ay""]",[0.108299],"[0.041192, 0.067069]",1,2,0.108299,0.108261,3.804e-05,53396.77,5780.79,2.0312,NORMAL
7a913c759d5ca148fca85904c4487949632060379178a1f9f4a40eb3fa10d559,1645445605,2022-02-21 12:13:25,167.99.66.155,159.65.21.27,50790,8333,US,"AS14061 DigitalOcean, LLC",P2SH,"[""342pf3Hvwpfs4WyhvUoUY2HARJusX"", ""3UZ1RSJh23Busi7ozsxvkqqcSrKCETKn""]","[""19BSPot2TF3LH6SvyWiCaKeLNEsQi9h"", ""3Tioj73tFRf7nStk9ZrcqoyVP3javvUx""]","[0.176781, 0.17438]","[0.234145, 0.116932]",2,2,0.351161,0.351077,8.362e-05,53387.57,18743.15,4.4643,NORMAL
7171bd712e2064621ef4310796fa50d089e4a132992e5dad69e0c4729226ac91,1645510254,2022-02-22 06:10:54,136.243.6.191,8.219.10.242,57549,8333,DE,AS24940 Hetzner Online GmbH,P2SH,"[""31nfhxwxQ7G4YwbWwsTNg2hNV9QTZqL6zL""]","[""374diuiyPKP1GRo1WntGGh7pbCd"", ""3VsEVXR1KBR233oQriJVFyoQrmQrn2o8d9""]",[0.01911],"[0.007661, 0.011389]",1,2,0.01911,0.01905,5.992e-05,53284.11,1015.06,3.1928,NORMAL
55d799cc11afbac607c1bc405b7eead6c00bcddcffbbf7d8011ad088373c923c,1645530201,2022-02-22 11:43:21,149.202.119.82,104.24.166.73,14818,8333,FR,AS16276 OVH SAS,P2WPKH,"[""bc1q9x3f4e5ffs48zc8veaqkhjjf8xdwhf6pug5en4""]","[""37yY2ezXBDUPPC4TF8RXgkoAxXUT4jSAKx"", ""bc1quem3rg38jvzvsa749lnkftnw0y2c0kvl7f9ykc""]",[0.05506],"[0.036021, 0.018966]",1,2,0.05506,0.054987,7.316e-05,53234.23,2927.19,3.8946,NORMAL
1fe2f2e6dae5b57fd0e5d582be830c55e709ef548e56dc5574fd36dcf8deef5a,1645549725,2022-02-22 17:08:45,51.15.117.238,93.192.166.148,12203,8333,FR,AS12876 SCALEWAY S.A.S.,P2SH,"[""3dt6GDsBVbDsLmEhEwrpiiJeEguVWpy""]","[""3YNeeTsnUhhSgPL27iavUhnVTAn6nMw"", ""3vaMcjJnNKj2yKXmiRTr9bQ45mpLpjLr5""]",[0.081792],"[0.049514, 0.032108]",1,2,0.081792,0.081622,0.00017001,53219.17,4343.86,9.0478,NORMAL
8c143a2489cdcc2a88a1a334045af2e7e9d502dc1a844876a95b644ac0f333b9,1645551074,2022-02-22 17:31:14,3.80.61.214,3.80.114.194,1779,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2WPKH,"[""bc1qvlfwp6a693a3rhplpf69vdaadgwz8fytqgzlgx"", ""bc1q8vsyhndpgdj336wkwnsz07fjpzdva7ajyqanpy""]","[""3vz7ofPUa92aRWx7VuwKnmYRkPteYx2c9""]","[0.076058, 0.076059]",[0.1520375],2,1,0.152117,0.1520375,7.95e-05,53236.74,8093.98,4.2323,NORMAL
9b5f3b7128f750c5d54d21171340e6d0f8b0270a3ddb6bed8f360dd62dcbaee7,1645642777,2022-02-23 18:59:37,217.80.36.254,134.209.40.151,25874,8333,DE,AS3320 Deutsche Telekom AG,P2SH,"[""3gBLsgAfk4ooHrsGSfvgeTBAocgC"", ""3SjN7RWjC3jyMkdFM3UhBcXCDkNQqC""]","[""1B7FozgWjVU89eCn6R1dYPtfCQhu5vm"", ""3ftNfXWJHoHaNZGeXWd9iuXCQbo""]","[0.013605, 0.011411]","[0.012164, 0.012785]",2,2,0.025016,0.024949,6.731e-05,53084.87,1324.41,3.5731,NORMAL
db77700d8d8cfa1b56b4767799edd6249f1a21ef5f94c75de8a8373273ae48c8,1645660810,2022-02-24 00:00:10,3.80.248.196,65.21.106.186,26488,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2SH,"[""3mADQYpBRzJi4qKJ9HWrPjAmSQePwB""]","[""bc1q49jhd7vc2t6vvvncpu2m3cuzqsluw8fr28u333"", ""36UpiTzthky6JHUmw1a5LP6rnkYQSop3Ad""]",[0.080954],"[0.026725, 0.054172]",1,2,0.080954,0.080897,5.68e-05,53052.09,4291.75,3.0134,NORMAL
18adee7cfb816863a5740ea19bb9ebad7ab0f95205842eec632e6a8711ae3ceb,1645668313,2022-02-24 02:05:13,93.192.98.233,136.243.251.22,45900,8332,DE,AS3320 Deutsche Telekom AG,P2SH,"[""1Z4P1p8inuvjjRE59kq5iDu6CGf""]","[""bc1qtkgf64rayu56pqgwm0cp4eqdmljr8squfhdy63""]",[5.47e-06],[5.46e-06],1,1,5.47e-06,5.46e-06,1e-08,53029.16,0.29,0.0005,STATISTICAL_DUST_ATTACK
1e877d36499cf352093961af9bca83b373a6640b606562878771869ef29ed651,1645684569,2022-02-24 06:36:09,54.210.175.201,157.34.110.239,54653,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2PKH,"[""1soXMSvsC3GPg2kpwuKwPUWQSZb"", ""1CUqyc5xcTHAq1xS4yLsACQNafwGS"", ""1PUDz9QFjU4wwwLVxzRySYETEop6y4Lm""]","[""bc1qmylq2halck2cnkn0jctsrl8690e33l8rnp7zv3"", ""1xfkRDJYK8JRibCt3VJjwXyJqamQPK9im""]","[0.053698, 0.055294, 0.052549]","[0.084779, 0.076703]",3,2,0.161541,0.161482,5.91e-05,53027.13,8562.93,3.1339,NORMAL
ae440625579064694aa55aad9a07fc9d2518f29d46615dd3a696295b47700070,1645707913,2022-02-24 13:05:13,54.210.208.141,163.172.64.153,22340,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2WPKH,"[""bc1q74qher3tqu27yfevdnztdlx0f672u00f6guumu"", ""bc1q48jcuajfj3vyv6lkl2e6sq4wemudtzvye8dx7u""]","[""1DD7iMsjyo7Z27SSJbu1BGU9b4x8xf"", ""bc1qwhvy8k307xhl0s959pcmq6t0ckrjezf6tfnlgf""]","[0.132888, 0.134385]","[0.11248, 0.154718]",2,2,0.267273,0.267198,7.489e-05,52989.84,14158.78,3.9684,NORMAL
fa4c71b672ad537f6f605c3a787b845a68914db63f9fa77985e76e4d186874bd,1645727550,2022-02-24 18:32:30,172.67.57.100,54.210.29.33,40567,8334,US,"AS13335 Cloudflare, Inc.",P2SH,"[""3KYYMaGMGpKrzeB8b839u2W9FV6oZi7Zai"", ""3jnSa8Ptmmqv7nvhjXHkAmUGHEgQn5Aq62""]","[""bc1q3qd62vmgavw9gpfq0ma3l33qs26w6kl023a9umdj488ah5pne6ye3xg07k"", ""33a2CB9DCsyUkMYkWqTL3s5fbuMHt473""]","[0.055972, 0.054439]","[0.056459, 0.053838]",2,2,0.110411,0.110297,0.00011353,52946.06,5839.79,6.011,NORMAL
7753714988e9b2446188f113beea6bc22891a581184badaf952dfae2a7431afe,1645729356,2022-02-24 19:02:36,134.209.229.26,35.160.186.237,8008,8332,US,"AS14061 DigitalOcean, LLC",Taproot,"[""bc1p9lakkggakeelpvv6xshuj8duaavtdshmx5zavm5tkn76t7esn6jya5dytu""]","[""bc1pt9t998nrk5pxekrgkuxuq0vl9zwqycm4ef74v249ufxpgu94ppn8rdcf4k"", ""bc1p78xseyjsh7zlh7lpupafs90xxsackm8g506xfxvq7xzwlceh29jkg08fg8""]",[0.280231],"[0.18245, 0.097643]",1,2,0.280231,0.280093,0.00013805,52922.66,14823.27,7.306,NORMAL
4b5e6463e271a9c6fdd5d10f5e921309998f3f6264f8d0198419343f497b59f3,1645729614,2022-02-24 19:06:54,54.210.184.168,86.130.123.81,29148,18333,US,"AS16509 Amazon.com, Inc. (AWS)",P2WPKH,"[""bc1qz0lkqzh6zuavem5e5pvnurz3303c45rc0ztx2q""]","[""bc1pcr09tpn8k6mvazt69y3vrnu4w8rl9x4y50p0t2peylzh6lsxfx2r33jr6p"", ""bc1q8xz7v2gse7pm9zctkmjvxxhk4dy9fz0ta48008""]",[0.166612],"[0.073537, 0.092987]",1,2,0.166612,0.166524,8.787e-05,52912.39,8811.18,4.6494,NORMAL
dde3a13e43bb84bdab51ff91f1c745ad851ce93b9729e7d1d2a9175afbbfcd5d,1645731461,2022-02-24 19:37:41,198.41.224.91,93.190.200.21,33381,8333,US,"AS13335 Cloudflare, Inc.",P2WPKH,"[""bc1q9gxuraxsupnjh0fh09l4cexv8jngagyhjcyeqy""]","[""bc1p6tfs20v0scnf5gydnw0vvpwjggg0kxmuf2x7jwarp973xmkfst7eakgg3j"", ""bc1qymjeq6x4qrk8y3w9s7ah0wvq2px823yuz6kgtq""]",[0.026017],"[0.01662, 0.009245]",1,2,0.026017,0.025865,0.00015232,52935.03,1369.16,8.0631,NORMAL
36e54af24b3f6ffdb1be622b0b2b01e3f5f85cb1bd62467f0c0cf730b8d78551,1645769102,2022-02-25 06:05:02,212.47.219.11,86.130.45.253,53114,8333,FR,AS12876 SCALEWAY S.A.S.,Taproot,"[""bc1pjlk6he4s5wceaetrp5zrsm2c69zgk9y3xau99vlpkvjr6v3ra7pez6qr5u"", ""bc1ph2hwjawr5jc0nqqtfhsw0pf6nz6h4crr5cu6z78f9w4xj2kal93pw7tpgj""]","[""bc1qrzx9kq2r6s76a8x4c8usa05aqgemhuj65d3eqj"", ""bc1pcyvlttts4vtk0k9694ljskxaq4xm9sv9l85yz0jhk0dj72j5wd26d3w9gd""]","[0.024375, 0.025168]","[0.03092, 0.018597]",2,2,0.049543,0.049517,2.577e-05,52889.88,2618.95,1.363,NORMAL
8004acd938d4ed4213163281f5c2d8eb41fd47cb4ccd715fdfa6db23ef72f178,1645822306,2022-02-25 20:51:46,88.198.125.66,51.15.164.84,23531,8333,DE,AS24940 Hetzner Online GmbH,P2PKH,"[""11tgLaDdbdC3WgEyxyJUMunF8LR66L""]","[""bc1qnkur9ncuj77x4l4e3mawmlvx57yxeqesnlgavw"", ""1CzYGvRn9c1MMiLTUtFuWPiU2vb8ovFjow""]",[0.14762],"[0.082091, 0.06545]",1,2,0.14762,0.147541,7.889e-05,52782.92,7787.64,4.164,NORMAL
1ed5adbae0db8521550d2ee256988d58264f5ab324786db533c84d5154d324b1,1645830778,2022-02-25 23:12:58,172.67.92.30,34.65.223.174,5892,8333,US,"AS13335 Cloudflare, Inc.",P2WPKH,"[""bc1q3n9770n3mukskys528jzypnzewl44zqleypnqw""]","[""bc1qxzngrrfzaftrm6xlh53wxlrvdnv6ku2xry0t2u"", ""bc1qprcgcxzz4qsnc9ylst97x6ekzj6fy6whsxrtgt""]",[0.112157],"[0.038774, 0.073253]",1,2,0.112157,0.112027,0.00012994,52786.0,5913.46,6.859,NORMAL
d4dc37826d58a878b63019c047d70d7dc14b04d5d540a563e7649667931a3baf,1645839730,2022-02-26 01:42:10,65.21.223.101,45.76.175.171,60340,8333,DE,AS24940 Hetzner Online GmbH,P2PKH,"[""117ogeYHVfiEwBwGb2fbtz1hZvMoLBGyr"", ""1NxECGf9WNStZhiVzGYQxTSpcdz""]","[""bc1qe5s2fhz457j05g4au7hqmctup9pjgl3n9gmdfm"", ""19fokKDb3sFHBr5wZw6ha9M4u7kv3E1Gp""]","[0.068698, 0.065381]","[0.04534, 0.088575]",2,2,0.134079,0.133915,0.00016354,52747.17,7063.64,8.6263,NORMAL
fdaa785542ce8248808fdf1c964b933e9fa60767bd6ba57a260eb76eab56d2c5,1645852599,2022-02-26 05:16:39,217.182.15.42,54.210.14.215,37327,8333,FR,AS16276 OVH SAS,P2WPKH,"[""bc1qxyuf85fnf9vh2kqz820aj786ctru6t6d09j23r""]","[""bc1qadg57l7gj3nhmdemr95tc4gr3tj7sng58rmypm""]",[0.043596],[0.04345782],1,1,0.043596,0.04345782,0.00013818,52710.53,2290.68,7.2835,NORMAL
3f5e032aed4c47742ba7d74efc1c765d33e321e10df53881bce96bc462cf03fc,1645872960,2022-02-26 10:56:00,88.198.194.191,95.173.146.172,36670,8332,DE,AS24940 Hetzner Online GmbH,Taproot,"[""bc1przzcsmr36c0ahlcxkvmldy58x8xwd2asgrpph6jaak5cwnnsywtrdxstj4""]","[""bc1qlvs0h0dxml6g4rf8c2ve66c2y98tv9gwfr27yq""]",[0.034153],[0.03399587],1,1,0.034153,0.03399587,0.00015713,52699.41,1791.56,8.2807,NORMAL
b1eca2a7aa2af5aa270286063412b4e3dbb23e7dc33da9689c776631c3119d71,1645884150,2022-02-26 14:02:30,65.21.199.109,34.65.67.89,22461,8333,DE,AS24940 Hetzner Online GmbH,P2WPKH,"[""bc1qwyk4r5fkla5xl372kgmy3hukqxx954708vpc7h""]","[""bc1qhremwxehj7jpea0tpgjd9cxxd4ymexl72rq4gk""]",[0.059261],[0.05918407],1,1,0.059261,0.05918407,7.693e-05,52702.2,3119.13,4.0544,NORMAL
dc0a716d8f5bcd6ad7a8a87f78eb0537c408607b75c3455ca162ff884aad81e9,1645906745,2022-02-26 20:19:05,104.24.139.70,54.210.46.216,13390,8332,US,"AS13335 Cloudflare, Inc.",P2SH,"[""3WMxy7WEDjv4Sev2NskGX2KWQaM7BZ""]","[""bc1q0cxhvnduvx2ehghgks4hw2vjt2lhnkarzypwms"", ""3WfxqnTCdH37MU6Q3vLHfTrbwWb""]",[0.04762],"[0.029933, 0.017592]",1,2,0.04762,0.047525,9.457e-05,52654.5,2502.41,4.9795,NORMAL
ab2459f48e7b3419a1686b2339666db8435127a6b170a24b479bf09a2253fb09,1645953985,2022-02-27 09:26:25,172.67.42.40,34.120.214.136,34771,8333,US,"AS13335 Cloudflare, Inc.",P2WSH,"[""bc1qtmeu6w0ll2rg9r5k08l73m5vg2pau5rn942ya356ewnlzehs3l9qvz23fe""]","[""bc1pd938lndqvf9hdj4622aufrddztfda8fweshec4ds09muwj56r652y4jdlk"", ""bc1qf0sydnrj9fulq0d8t7wyaq50ehxhmg2tg74h78jsy964t9yy4syxpf5t2h""]",[0.680869],"[0.245821, 0.434983]",1,2,0.680869,0.680804,6.486e-05,52560.75,35783.57,3.4091,NORMAL
fa0c0c59417bc19f300cd2b3f505b7fe8a91f6872b6171a28b8fef6687e98599,1645962909,2022-02-27 11:55:09,104.24.26.139,108.61.101.173,42821,8333,US,"AS13335 Cloudflare, Inc.",Taproot,"[""bc1p2d3l798ka8hy8u4yp0esyj8aq9mr7ah8f2u74ksekq0m3x5arkuvgm2sst""]","[""3GhJgQSfRGbLkf3qHp43uVQUh4LRk"", ""bc1pylppmn3ey78yfuyv5h4z3syxxzvfjvmg9c0clhrv7lyjx4yl3ms39udnw4""]",[0.620297],"[0.203034, 0.417245]",1,2,0.620297,0.620279,1.794e-05,52543.94,32591.9,0.9426,NORMAL
98630b3e9c9c9b82638c8b01b863aef86a28d26fb412b0fcf709111cc59fb67b,1645987588,2022-02-27 18:46:28,212.47.91.202,104.24.40.155,14738,8334,FR,AS12876 SCALEWAY S.A.S.,P2WPKH,"[""bc1q95m6ceevcrrnp3h2cxsluzffyhe3g5ul948s2z"", ""bc1qz2wfyn8k02ydk4kjd247rknq58dgu4hxrvpgp0""]","[""bc1qwe94aq6cl4s2pn50shpzqtv05efas757a0rv8j"", ""bc1qgp3axlhk4k9hdxa7aul5pyqxucrz2lf0ph9g9y""]","[0.004265, 0.002092]","[0.00397, 0.00227]",2,2,0.006357,0.00624,0.00011745,52506.89,327.64,6.1669,NORMAL
0f49040c5218f9a551262a400b3cbd2e4fea914476609b5c3c37282dc15d0666,1645994446,2022-02-27 20:40:46,149.202.49.37,47.74.232.253,31792,8333,FR,AS16276 OVH SAS,P2WPKH,"[""bc1qng0dyt03zh9xsw2vf8qhlj358rz7ru0k6huar3""]","[""bc1quxxhnf3p5vpkrwntzs0araxrq7an6pcmvjdfsm"", ""bc1qxzmfdjc63sylmazxndzpez3m2rvtjh7lzrww8c""]",[0.624068],"[0.252137, 0.371878]",1,2,0.624068,0.624015,5.253e-05,52486.17,32752.16,2.7571,NORMAL
5b06ce9437b3487e413a7f472b2016e2b7e463f392b3c25670e8c376e7712508,1646008349,2022-02-28 00:32:29,54.210.73.142,88.198.3.89,34098,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2WPKH,"[""bc1qd2e68v5w85t6jmgrw5yq2u7w82c3z96v4zzya3""]","[""bc1pcnq7vf8qe64guj4etfmq89wa3e6f0c2yvw4m0u5hykrju8tr7qax0vhkkh""]",[0.081817],[0.08179532],1,1,0.081817,0.08179532,2.168e-05,52453.4,4290.44,1.1372,NORMAL
003ec7b83233ab0fbc0c76b1cb679dbfb99b35b37443413731cc22d2ba1c8eba,1646098624,2022-03-01 01:37:04,217.182.182.193,159.65.140.7,56003,8333,FR,AS16276 OVH SAS,P2WSH,"[""bc1q060ha3u724zqgryuqz0dacp8y5qnx68ztm292yyn3wpsfxrzwh3n0u0f6f""]","[""bc1ppng668w6cwvkmv4vns9vn0kqnxjcah2u9te7fhd4hjydw47dqqmwkzd455"", ""bc1qpe6xx82z98mzjnmv7dlv7pkyxdgm0jklp49ss3jtcv5u9stlul4ky49vtq""]",[0.03388],"[0.017468, 0.016262]",1,2,0.03388,0.03373,0.00014982,52336.38,1765.31,7.841,NORMAL
376c8072ee5635e74ddeb31b0bfc560ef7590f9cdda92ef1e99a490a56eaec29,1646123116,2022-03-01 08:25:16,54.210.22.72,88.198.136.60,2693,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2PKH,"[""1DZYzSk7jRcQ717qhJuNz6JMJoEyt4V""]","[""bc1pemvt8vnl7jwxpqgd3699lpz7c0p64w0nzkjkqzw3w065ar4ccgy89y6vnl"", ""1QW2j4nThcwFBAhbSKsrZQd6f8RoBH""]",[0.606417],"[0.220603, 0.385728]",1,2,0.606417,0.606331,8.56e-05,52277.46,31697.44,4.475,NORMAL
e61220459b5055d1d22ebce68468f6580d4d1fc5a45714292310ceb9bbc200ed,1646155578,2022-03-01 17:26:18,81.134.165.84,149.28.140.249,15164,8332,GB,AS2856 British Telecommunications,P2WPKH,"[""bc1qu6xk8yds7ffaslmjqc24w97r7y48m5q4auhwcc""]","[""bc1qgq78nfmk28vxmt4ruapvhxrww9kxe6y4l4recw"", ""bc1qkcwl5yy8pjqlsc8fm9vvapn34cnc940w5rd6f9""]",[0.038183],"[0.019091, 0.018976]",1,2,0.038183,0.038067,0.00011595,52258.27,1989.32,6.0593,NORMAL
df833d34577662edc3e4aae58f5e33f500b1607bb63a78805fa68ce2219f26cd,1646164559,2022-03-01 19:55:59,198.41.189.163,34.65.231.146,22289,8333,US,"AS13335 Cloudflare, Inc.",P2WSH,"[""bc1q0wpafs2j7ktnc8gpz253gdvynmrcljkawtj80vfpmhp96vhw03ezzuwt7y""]","[""1ixn28F8wCzxoEU4HP9hsTRNetmMQqA"", ""bc1qk5samucdq4nd70fmy4zsuvmvcqtsnj8ds0gwpeqwh43zy4vhsw5jzdqt2n""]",[0.021282],"[0.014716, 0.00649]",1,2,0.021282,0.021206,7.607e-05,52233.06,1107.65,3.9734,NORMAL
e0c1bbcec76400a91164dd01dbe75b17ade34811f1bfec0a00242e54f96f6050,1646252839,2022-03-02 20:27:19,3.80.223.100,35.160.243.44,55273,8333,US,"AS16509 Amazon.com, Inc. (AWS)",P2PKH,"[""1JyUNo8EHzRmVTxJq2VNfH2t3VaBji""]","[""bc1qjrg8felczt73pj4ndkwzryv8x7ph58ykhk7dw9"", ""1oRwo6u4t4yRDw3RKc97EqCEEzBYJJ9""]",[0.171557],"[0.058724, 0.112657]",1,2,0.171557,0.171381,0.00017642,52071.68,8924.1,9.1865,NORMAL
ba027217a90b37711eaebfa5d1fc3caf1a9d20cb47b5c6e0c7cb1a532d7ccfda,1646267641,2022-03-03 00:34:01,104.24.172.223,93.190.202.202,31314,8333,US,"AS13335 Cloudflare, Inc.",P2WPKH,"[""bc1q7c9fmu6vjm7xwzzzc4v0wh29k73wuqar6p4970""]","[""1ta2Vef9eyrKyj2wKrH6SJaafopX"", ""bc1qjlng4g2wya7ljhl4cntw2lcvgjsawj323hrg93""]",[0.370948],"[0.203504, 0.167254]",1,2,0.370948,0.370758,0.00018975,52065.91,19303.85,9.8795,NORMAL
87e61ccad0b281fa271c0a249073027cd0a4f40aa5de9960fdb53bfd0c375c03,1646275332,2022-03-03 02:42:12,217.80.1.252,88.198.184.187,20532,18333,DE,AS3320 Deutsche Telekom AG,P2SH,"[""3jHdMYuwSkKXpEU2kgof5LqTVHXY8NE""]","[""3jTR7h1ZCpm7JxQ5gD2hvJvgBKp"", ""385PQ3T4nTbo8gU2FiCTYBhGY4ec""]",[0.089353],"[0.034164, 0.055078]",1,2,0.089353,0.089242,0.00011146,52058.87,4645.84,5.8025,NORMAL
a039c8717f8826d47014f2fffe91c345b1c0feb33119a877eb751c4c42c82819,1646287204,2022-03-03 06:00:04,47.74.240.241,54.210.64.3,2541,8334,SG,AS37963 Alibaba Cloud,P2WPKH,"[""bc1q4rsqnr7ed4nszaxw60rm66pyv0ywv6ve3nc28r"", ""bc1qjun8sdn9kpjhs7uy7apfjga70mmkmd920j23fc""]","[""bc1q50dan5r3kf7yxaz4dh7r93at32lur0wwr5n3k0"", ""bc1qz82rtmu8lta8xslf8eg3eqe9cxaaavathwfxrs""]","[0.133767, 0.131607]","[0.110756, 0.154606]",2,2,0.265374,0.265362,1.232e-05,52046.35,13811.12,0.6412,NORMAL
988df4b550d8773b4e70d432fc6508c9242cc2f0f966fe7eefc296faa2e34043,1646333068,2022-03-03 18:44:28,136.243.89.76,35.160.23.57,55088,8333,DE,AS24940 Hetzner Online GmbH,P2WPKH,"[""bc1q6z8dcth2k56hr3v9c9geyev2d9egq0nvq8u5vv"", ""bc1q3fh9wgk6k66xx37ut0uvknjqdhfvkn5cfvkcfw""]","[""3uZCF58LN1wugqczBribQwSBn5E"", ""bc1qu9qcf6hm9evmv7gkl0rzpcam966ww59jez0eta""]","[0.029918, 0.027252]","[0.030768, 0.026346]",2,2,0.05717,0.057114,5.564e-05,51947.45,2966.93,2.8904,NORMAL
